ba_score,beer_number,comment,date,feel,look,overall,rdev,smell,taste,username 
3.98,86999,"Appearance - Pours hazy and golden orange in color with an off-white, finger width head. Fair retention, resulting in a thin, broken layer of surface suds. <br>
<br>
Smell - Balanced aroma, hitting on citrus with a light mango kick and a prominent caramel malt character.<br>
<br>
Taste - Follows the nose. Fruity grapefruit and mango hops, with a touch of pine, backed by a sturdy caramel and light bready malt backbone. Balanced finish before a lingering, bitter grapefruit pith aftertaste.<br>
<br>
Mouthfeel - Near full body with moderate carbonation. Stupid smooth for a 9.8% beer; it doesn't even register as such a monster.<br>
<br>
Overall - 100+ IBU's? I guess I'll have to take their word for it. This would probably burn the tongue off a rookie, but I find a nice, mellow DIPA laden with grapefruit and especially mango character that's stupid easy to drink. At 9.8%, this is almost dangerous. Will buy again.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">888 characters</span><br><br>","Nov 09, 2015",4.5,3.75,4,-2.5%,3.75,4,TheSixthRing
4.44,86999,,"Oct 31, 2015",4.5,4.5,4.5,,4.25,4.5,CO-Bloom
4.55,86999,,"Oct 26, 2015",4.25,4,4.5,,4.5,4.75,Mark93
4.25,138326,,"Dec 21, 2014",4,4,4.25,,4,4.5,kamikazeokami
3.52,95838,,"May 30, 2015",3.5,3.75,3.5,,3.5,3.5,Asics
4,150969,,"Jan 10, 2015",4,4,4,-3.6%,4,4,Booner818
3.69,150969,,"Dec 24, 2014",3.75,3.75,3.75,-11.1%,3.5,3.75,rab53
4.94,150969,,"Dec 24, 2014",5,4.75,4.75,,5,5,Bronat
3.95,150969,,"Dec 24, 2014",4,3.75,4,-4.8%,4.25,3.75,Sound_Explorer
2.75,64765,,"Nov 05, 2016",3.25,2.75,3,-24.2%,2.75,2.5,mpc175
4.18,64765,,"Nov 05, 2016",4.25,4,4.25,,4,4.25,BFCarr
3.73,64765,,"Oct 29, 2016",3.5,3.75,3.75,,3.75,3.75,Ruger_44-Redhawk
3.69,64765,,"Oct 27, 2016",3.75,3.75,3.75,,3.5,3.75,Gagnonsux
3.68,64765,,"Oct 22, 2016",3.5,4.5,3.5,,4,3.5,AdmiralOzone
4.5,86999,"L: Pours hazy copper orange under a 2” cream colored foam stand that takes 4 minutes to descend to 1/3 its original size. The foam has a very fine bead and produces extensive lace. <br>
<br>
S: Moderately high citrusy tropical fruit and moderately low malt aromas. <br>
<br>
T: Medium high hop flavors featuring tropical fruit with a medium malt background providing support. Medium to medium high hop bitterness is well balanced by the malt and fruit and is not harsh. Some soft alcohol flavors is not sharp, harsh or solventy. Lingering bitter with fruit and a light malt sweetness. Clean fermentation character. <br>
<br>
F: Very creamy mouth filling texture provided by fine, soft carbonation. Medium body. Mild alcohol warming, not hot or harsh. <br>
<br>
O: Very well balanced between the hop flavors and the malt, hop bitterness and alcohol.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">818 characters</span><br><br>","Oct 10, 2015",4.5,4.5,4.5,,4.5,4.5,pat61
3.89,86999,,"Oct 07, 2015",3.75,4.25,4,-4.7%,4,3.75,gspeer711
4.25,86999,,"Oct 01, 2015",4.25,4.25,4.25,,4.25,4.25,sporklift87
4.5,86999,,"Sep 28, 2015",4.5,4.5,4.5,,4.5,4.5,GClarkage
3,90735,,"Jul 26, 2016",3,3,3,-24.4%,3,3,largadeer
3.84,90735,,"Jul 06, 2016",4,4,4,-3.3%,3.75,3.75,micropale
3.75,90735,"On tap at Rose &amp; Crown, Palo Alto, CA<br>
<br>
This beer really didn't do anything wrong for the style. But nothing stood out either. Could have been a bit more tart for my preference. <br>
<br>
$10 for a 1/2 pint is a friggin joke... Did not factor this fact into my rating. Come to think of it, I should have. I expected more.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">312 characters</span><br><br>","Mar 01, 2016",3.75,3.75,3.75,-5.5%,3.75,3.75,RBassSFHOPit2ME
4,90735,,"Feb 11, 2016",4,4,4,,4,4,JRod1969
3.83,53808,"A: The beer is slightly hazy yellow in color and has a light amount of visible carbonation.  It poured with a quarter finger high white head that died down, leaving a short head covering the surface and lacing down the sides of the glass.<br>
S: Moderate aromas of grapefruit hops are present in the nose along with hints of pine.<br>
T: The taste follows the smell and has flavors of citrusy and piney hops with hints of underlying caramel malts and a moderate amount of bitterness.<br>
M: It feels medium-bodied and crisp on the palate with a moderate amount of carbonation.<br>
O: This IPA is quite drinkable and isn't overly heavy on the palate or too bitter.  I would almost call this sessionable if it was a little less than 6.8% abv.<br>
<br>
Serving type: can<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">743 characters</span><br><br>",Sunday at 09:17 PM,4,3.75,4,-0.8%,3.75,3.75,metter98
3.68,53808,,Sunday at 02:41 AM,3.75,3.5,3.75,-4.7%,3.5,3.75,miwestcoaster
3.75,53808,,"May 07, 2018",3.75,3.75,3.75,-2.8%,3.75,3.75,bdiiorio
4.24,53808,,"May 06, 2018",3.75,4,4,,4.25,4.5,Hitchmaster5000
3.75,64765,,"Oct 20, 2016",3.75,3.75,3.75,,3.75,3.75,Casey3236
3.49,64765,,"Sep 19, 2016",3.25,3.75,3.5,-3.9%,3.5,3.5,Dactrius
4.14,86999,,"Sep 16, 2015",4,3,4,,4,4.5,remingtonsteele1987
4.5,86999,"22oz bomber from Wilburs in Co. <br>
L- Nice rich straw orange with a firm head that stays.<br>
S - Strong Pine Citrus, hops, some alcohol and sweetness.<br>
T- This a full house, piney, citrus, fruits, a tad of sweetness, and massive, but not too bitter hops to the end. There's also the 9.5 percent in there, but it's not offensive, but let's you know this is serious.<br>
O - This is my kind of way hoppy, but balanced IPA. Against the label, I call this balanced to my taste, with a great kick built-in to the delicious rich favor profile that comes with every sip.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">553 characters</span><br><br>","Sep 09, 2015",4.5,4.75,4.5,,4,4.75,tigermuffin
3.85,86999,"Another beer captured in CO &amp; liberated to MN.  22 oz. bottle with stark black-and-white label split with my wife. <br>
<br>
The pour is orange &amp; opaque &amp; somewhat chunky, as I find out when I drain the dregs. Carbonation exists. Smells like grapefruit. Full stop. <br>
<br>
I DUB this brew hoppy, old-school style, without the lip-chapping bitterness of the new generation. No end to the grapefruit &amp; citrus that slips into your soul &amp; puts down roots. Mid-palate brings a moderate bitterness &amp; serious drying, a touch sweeter than I normally like. Bitterness lingers. I’m going to need a post-beer saliva transplant. Pretty easy to sip. <br>
<br>
So dry I could use this as a towel, &amp; tasty besides. Very good brew.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">695 characters</span><br><br>","Sep 05, 2015",4,3.5,4,-5.6%,3.5,4,maximum12
3.71,86999,,"Sep 05, 2015",3.75,4,3.75,-9.1%,3.5,3.75,phizzle
3.7,86999,,"Aug 30, 2015",4,3.5,3.75,-9.3%,3.5,3.75,Roland7792
3.74,90735,,"Jan 21, 2016",3.75,3.5,3.75,-5.8%,3.75,3.75,Dolfan907
3.53,90735,,"Oct 13, 2015",3.75,3.5,3.5,-11.1%,3.5,3.5,StonedTrippin
4,90735,,"Oct 03, 2015",4,4,4,,4,4,Elicoleman
4,53808,,"Apr 27, 2018",3.75,4.25,3.75,,4.25,4,jzlyo
3.66,53808,,"Apr 18, 2018",3.25,4,3.75,-5.2%,3.5,3.75,hophugger
3.75,53808,,"Apr 11, 2018",3.75,3.75,3.75,-2.8%,3.75,3.75,YeastEnthusiast
3.59,53808,,"Apr 10, 2018",3.75,3.75,3.75,-7%,3.5,3.5,ChipChaight
3.81,53808,,"Apr 04, 2018",3.75,3.75,3.75,-1.3%,4,3.75,22Blue
3.88,170128,,"Jun 22, 2017",4,3.75,3.75,-2.3%,3.75,4,Asics
4.04,170128,,"Jun 21, 2017",4,3.5,4.25,,3.25,4.5,corywalston
3.5,170128,,"Jun 20, 2017",3.5,3.5,3.5,-11.8%,3.5,3.5,mdaschaf
3.99,170128,,"Jun 19, 2017",4,3.75,4,,4,4,Lucular
1.44,170128,,"Jun 19, 2017",2,3,1.5,-63.7%,1.5,1,WhatIsBeer
3.56,127680,,"Jun 13, 2016",3.75,4,3.5,-3.8%,3.5,3.5,LXIXME
3.34,114394,"Draft at the brewpub... Pours surprisingly dark amber... Foamy off white head... This one is all about the caramel and toffee malts... not overly done and not ever cloying, but IMO needs more of a hoppiness to balance out the sweetness... Half a glass was plenty and pretty filling.<br>
<br>
3.75/3.5/3.25/3.25/3.25<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">307 characters</span><br><br>","Feb 27, 2016",3.25,3.75,3.25,,3.5,3.25,JohnGalt1
4.33,86999,,"Aug 27, 2015",4.25,4.5,4.25,,4.5,4.25,nygannon
4.12,86999,,"Aug 25, 2015",4,4.25,4,,4,4.25,Williaar
4.47,86999,,"Aug 18, 2015",4.5,4,4.5,,4.5,4.5,dankabier1
4.24,86999,,"Aug 17, 2015",4.25,4,4.25,,4.25,4.25,dertyd
3.67,86999,,"Aug 09, 2015",3.5,3.75,3.75,-10%,3.5,3.75,rbrefbeerman
3,86999,,"Aug 08, 2015",3,3,3,-26.5%,3,3,largadeer
3.93,183563,,"Oct 04, 2015",3.75,4,3.75,,4,4,DOCRW
3.3,183563,,"Sep 10, 2015",3.25,4,3.25,-8.3%,3.25,3.25,Fargrow
4.06,183563,,"Aug 03, 2015",4,4,4,,4.25,4,Mantooth
3.5,183556,,"Apr 01, 2017",3.5,3.5,3.5,-3.3%,3.5,3.5,kvgomps
4,183556,,"Oct 21, 2016",4,4,4,,4,4,NickThePyro
3.5,183556,,"Aug 20, 2016",3.5,3.5,3.5,-3.3%,3.5,3.5,Elicoleman
3.47,183556,,"Jul 27, 2015",3.5,3,3.5,-4.1%,3.5,3.5,MIrvine
3.97,90735,,"Sep 30, 2015",4,4.25,3.75,,4,4,rhong187
3.75,90735,,"Sep 28, 2015",3.75,3.75,3.75,-5.5%,3.75,3.75,NickThePyro
4,90735,,"Sep 26, 2015",4,4,4,,4,4,atlbravsrno1
4.35,90735,,"Sep 20, 2015",4.25,4.25,4.25,,4.25,4.5,Tyecko
3.94,90735,,"Sep 19, 2015",4,4,4,-0.8%,3.75,4,dertyd
3.96,53808,,"Mar 27, 2018",3.75,3.75,4,,4,4,LarrysDeerGut
3.92,53808,,"Mar 22, 2018",3.75,4,4,,3.75,4,Corburk
3.75,53808,,"Mar 22, 2018",3.75,3.75,3.75,-2.8%,3.75,3.75,Jonathan-Morgan
4.1,53808,,"Mar 19, 2018",4,4,4,,4,4.25,eppie82
3.94,53808,,"Mar 18, 2018",4,3.75,3.75,,4,4,Eck1158
3.77,53808,"Poured into a grip shaped goblet: color is straw, head is bright white with fine bubbles, head presents 1/2 inch thick and then dissipates to solid top with some lacing on the glass sides.<br>
<br>
Smell is bitter, simple hops with light citrus and pine, neutral malt aroma.<br>
<br>
Taste is similar with crisp hop flavor of citrus and pine, a bit more malt character with light toast and hint of sweetness.<br>
<br>
Mouthfeel is crisp, moderately carbonated. <br>
<br>
Overall a good fairly clean ipa.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">471 characters</span><br><br>","Mar 14, 2018",3.75,4,3.75,-2.3%,3.75,3.75,mvanaskie13
4.46,170128,,"Jun 16, 2017",4.25,4.25,4.5,,4.5,4.5,johnnyminor
3.73,170128,"Hazy, turbid orange-golden body with a voluminous, slightly coarse, head, irregular clouds of lace stick to the glass. The nose offers a great mixture of tropical fruits like grapefruit, tangerine, guava, and a few others, as well as a malt aroma that almost imperceptibly blends into the main show. The flavor is also boldly fruity but a bit diminished from the nose, fairly and refreshingly bitter, dry, and also carries just a touch of the malt aspect. The body is medium weight, a tad syrupy, and well carbonated.<br>
Sediment. But on the bright side, it smelled like a gorgeous fruit salad, in an authentic way, and the flavor was damn good, too. I'm glad I gave this basic label a try.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">687 characters</span><br><br>","Jun 15, 2017",4,2,3.75,-6%,4,3.75,1000lbgrizzly
4.5,170128,,"Jun 10, 2017",4.5,4.5,4.5,,4.5,4.5,wertschy
5,170128,,"Jun 07, 2017",5,5,5,,5,5,TheBlueJerzzzz
3.12,183563,,"Jul 27, 2015",3.25,3,3.25,-13.3%,2.75,3.25,MIrvine
4.5,90735,,"Sep 13, 2015",4.5,4.5,4.5,,4.5,4.5,vma
3.96,90735,,"Sep 10, 2015",4,4.25,4,-0.3%,3.75,4,Fargrow
2.98,90735,,"Sep 08, 2015",3.25,4.25,3,-24.9%,2.5,3,jason_nwx
4.13,90735,,"Sep 06, 2015",4,3.5,4,,4.25,4.25,chossboss
4,90735,,"Aug 29, 2015",4.25,3.5,4,,4,4,westcoastbeerlvr
3.9,53808,,"Feb 26, 2018",3.5,4,3.75,,4,4,redbarnbikes
3.63,53808,,"Feb 18, 2018",3.5,3.75,3.75,-6%,3.75,3.5,Jrosso
3,53808,,"Feb 08, 2018",3,3,3,-22.3%,3,3,RB3
3.71,53808,"From a 355 ml bottle (dated September 26, 2017) into a tulip. Reviewed from notes dated January 29, 2018.<br>
<br>
A-The beer is light honey in color with just a bit of haze when held in the light. A fat finger of nearly-white foam sits on top for about two minutes before fading out. The head is clingy and dense at first and leaves a chunk or two behind on the glass.<br>
<br>
S-The aroma is an interesting hoppy mixture of fruit and dry, raspy bitter notes. On the fruit side, I sniff lime, lemongrass, some berry notes that I can't quite place. There is not much in the way of malts here, just a hint of pale bread and crackers.<br>
<br>
T-The taste does not follow the smell as much as usual. There is a light sugary sweetness here and a bit of a paper flavor, both of which are likely a result of the beer's advanced age, but there is also a more pine-y and medicinal aspect to the hops. The beer still suggests lime and some berry fruit, but there is a hint of alcohol on the finish that amplifies the leafy side of the hops.<br>
<br>
M-The body is light to medium in weight with an almost creamy carbonation. Drinks easy.<br>
<br>
O-This beer sorta surprised me. I was expecting a run-of-the mill IPA, but Apocalypse packs some unique hop smells that you don't see everyday.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">1,242 characters</span><br><br>","Feb 06, 2018",3.75,3.75,3.75,-3.9%,4,3.5,spoony
4,53808,,"Jan 15, 2018",4,4,4,,4,4,Beerbuddha
3.41,114393,"On tap at the brewpub in Boise. <br>
Clear amber body. While the aroma is normal strength for style, it is hoppy and has a relatively bold flavor. Nice sweet to mildly bitter transition. Good balance.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">196 characters</span><br><br>","Jun 23, 2017",3.25,3.25,3.25,-2.6%,3.5,3.5,chinchill
3.75,114393,,"Feb 05, 2017",3.75,3.75,3.75,,3.75,3.75,Irrationalist
3.45,114393,"Draft at the Boise pub... Pours slightly hazed pale golden with a pillowy white head... Grainy pale malt balanced by just hints of CCC hops to balance... Easy drinking... A pretty blonde nobody would ever kick out of bed.<br>
<br>
3.5/3.5/3.5/3.5/3.25<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">243 characters</span><br><br>","Jan 11, 2016",3.5,3.5,3.25,-1.4%,3.5,3.5,JohnGalt1
3.72,114393,,"Sep 10, 2015",4,3.75,3.75,,3.5,3.75,Fargrow
3.19,114393,,"Mar 01, 2014",2.75,3,3.25,-8.9%,3.25,3.25,stevoj
3.36,170128,,"Jun 07, 2017",3,4,3,-15.4%,3,3.75,Redman414
4.02,170128,,"Jun 03, 2017",4,4.25,4,,4,4,PrestigeWorldwide
4,43535,,"Jun 28, 2015",4,4,4,-1.5%,4,4,Domvan
4.07,43535,,"Jun 21, 2015",4.25,4,4,,3.75,4.25,Ryno3031
4.1,43535,,"Jun 15, 2015",4,4,4,,4,4.25,Jamato14
3.6,43535,,"Jun 03, 2015",3.5,3.5,3.5,-11.3%,3.5,3.75,BigAl18
4.1,43535,,"May 27, 2015",4,4,4,,4,4.25,jmikepool
3.5,45498,,"Mar 14, 2018",3.5,3.5,3.5,-4.6%,3.5,3.5,dpl101
4.64,45498,,"Jan 25, 2018",5,3,5,,4,5,MadCoBeerMan14
3.75,45498,,"Jan 15, 2018",3.75,3.75,3.75,,3.75,3.75,Beerbuddha
3.99,45498,,"Oct 01, 2017",4,4,4.25,,3.75,4,jkermitj
4,45495,,"Sep 12, 2015",4,4,4,,4,4,cantak
3.81,90735,,"Aug 29, 2015",4,4.25,3.75,-4%,3.75,3.75,Beervana
3.71,90735,,"Aug 22, 2015",3.75,3.75,3.75,-6.5%,4,3.5,abrodsky
4,90735,,"Apr 13, 2015",4,4,4,,4,4,kscaldef
4.25,90735,,"Mar 30, 2015",4.25,4.25,4.25,,4.25,4.25,jmccraney
4.08,90735,,"Mar 24, 2015",3.75,4,4,,4,4.25,SDRedDevil
3.84,53808,,"Jan 14, 2018",3.75,3.5,3.75,-0.5%,3.75,4,detgfrsh
3.5,53808,,"Dec 29, 2017",3.5,3.5,3.5,-9.3%,3.5,3.5,Strohm
3.99,53808,,"Dec 23, 2017",4,3.75,4,,4,4,Ghrymm
4.27,53808,,"Dec 13, 2017",4,4.25,4.25,,4,4.5,Hoppyistheonlyway
3.46,53808,,"Dec 12, 2017",3.5,3.75,3.5,-10.4%,3.25,3.5,Alex_Lycan
3.96,170128,,"Jun 03, 2017",3.75,3.75,4,-0.3%,4,4,MJ64
4.14,170128,,"May 29, 2017",3.75,4,4,,4.25,4.25,mpolewan
3.79,170128,,"May 25, 2017",4,4,3.75,-4.5%,3.75,3.75,JDizzle
3.25,170128,,"May 25, 2017",3.25,3.25,3.25,-18.1%,3.25,3.25,Nichols33
3.37,170128,,"May 23, 2017",3.5,3.75,3.25,-15.1%,3.5,3.25,madelf66
3.73,43535,,"May 23, 2015",3.75,4,3.75,-8.1%,4,3.5,nickfl
3.68,43535,,"May 23, 2015",4,3.75,3.75,-9.4%,3.75,3.5,Lovely85
4.25,43535,,"May 15, 2015",4.25,4.25,4.25,,4.25,4.25,Matt141
3.68,45498,,"Jul 11, 2017",3.75,3.5,3.75,,3.5,3.75,erickc
3.69,45498,,"Jun 01, 2017",3.75,3.75,3.75,,3.5,3.75,scottspencer
3.1,45498,,"Apr 29, 2017",2.5,2.75,3.5,-15.5%,3.25,3,yaksurf
4.01,45498,,"Apr 11, 2017",3.5,5,4,,4,4,Cdmomo79
3.92,45498,,"Apr 11, 2017",3.75,4,4,,3.75,4,Beernoobie
4.25,90735,,"Feb 21, 2015",4.25,4.25,4.25,,4.25,4.25,cherche
4.71,90735,,"Feb 17, 2015",4.5,4.5,4.75,,4.75,4.75,HoppySeb
4.21,90735,,"Feb 06, 2015",4,4,4.25,,4.25,4.25,Boozecamel
3.94,170128,,"May 22, 2017",4,4,4,-0.8%,3.75,4,jak
4.72,170128,"12 oz bottle.  Bottled on April 20th (30 days old)<br>
<br>
Pours a cloudy golden body with a white head.  A little thin lacing. Some retention<br>
<br>
Smell is earthy, funky and very prominent. In some ways the funky-ness reminds me of the smell of New Belgium's Rampant or Ranger (the old versions)  but much more prominent.  I'm a sucker for a prominent smelling beer and I do like that smell. So I am going to roll out a rare(for me these days) 4.75<br>
<br>
Taste follows somewhat, but the main thing I am getting is a really nice bitterness. .  After every sip I  made that ""ahh""... beer drinking satisfied sound.    I wrestled with a 4.75  but have to give it a 5.00 The bitterness is that good !!<br>
<br>
Crisp light feel is very nice.<br>
<br>
Overall; Don't know if part if this is because it's 30 days old but I like this beer a lot. This one is a keeper!!<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">829 characters</span><br><br>","May 21, 2017",4,3.75,4.75,,4.75,5,pianoguy
1.53,170128,,"May 19, 2017",1.75,1.5,1.5,-61.5%,1.5,1.5,Demi
3.99,170128,,"May 15, 2017",4,3.75,4,,4,4,SkiBum22
4.5,170128,"L: burnished gold, mild haze, bubbles rising moderately fast. A 2"" cream colored sticky foam cap with good retention perches on top. <br>
<br>
S: tropical fruit and some light bread crumb. Hop aromas are medium and malt aromas are medium to medium low. The beer has a clean fermentation character. <br>
<br>
T: fruit, tropical fruit, guava, and citrus. Moderately low sweetness enhances the fruit flavors and gives way to a lingering hop bitterness. The above average bitterness has a citrus rind character and is not harsh. <br>
<br>
F: The body and carbonation are medium. The carbonation is soft, without much prickle and does not wash out the hop flavors. <br>
<br>
O: I enjoy the hop treatment and the balance between the hops and the malt.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">713 characters</span><br><br>","May 09, 2017",4.5,4.5,4.5,,4.5,4.5,pat61
